,Airline,Source,Destination,Total_Stops,Additional_Info,Price,Day,Month,Year,Arrival_hour,Arrival_minutes,Dept_hour,Dept_minutes,Duration_minutes
255,SpiceJet,Mumbai,Hyderabad,0,No info,3173,21,3,2019,14,30,13,10,80
7026,Multiple carriers,Delhi,Cochin,1,No info,15058,24,6,2019,19,15,7,5,730
5713,IndiGo,Delhi,Cochin,1,No info,5298,1,6,2019,12,10,6,50,320
3324,IndiGo,Banglore,New Delhi,0,No info,4777,21,3,2019,4,15,1,30,165
7714,IndiGo,Banglore,Delhi,0,No info,3943,27,6,2019,15,50,13,0,170
1581,Jet Airways,Kolkata,Banglore,1,In-flight meal not included,8529,12,6,2019,22,35,18,55,1660
924,Jet Airways,Delhi,Cochin,2,No info,19907,6,3,2019,4,25,16,50,2135
2779,Multiple carriers,Delhi,Cochin,1,No info,18492,9,3,2019,19,45,8,40,665
7891,Air India,Kolkata,Banglore,2,No info,11432,6,6,2019,20,25,8,20,725
6132,Jet Airways,Delhi,Cochin,1,In-flight meal not included,10262,9,6,2019,4,25,11,30,1015
5320,Jet Airways,Kolkata,Banglore,1,In-flight meal not included,10844,21,5,2019,16,20,18,55,1285
7312,Jet Airways,Kolkata,Banglore,1,In-flight meal not included,8529,12,6,2019,18,15,14,5,1690
7102,Jet Airways,Kolkata,Banglore,1,No info,13067,6,5,2019,18,0,9,35,505
6042,Jet Airways,Kolkata,Banglore,1,In-flight meal not included,10844,6,6,2019,19,50,8,25,685
3775,Vistara,Banglore,Delhi,0,No info,4668,21,5,2019,12,35,9,45,170
4835,Jet Airways,Kolkata,Banglore,1,No info,14231,24,3,2019,10,5,13,55,1210
4964,Jet Airways,Delhi,Cochin,1,No info,16289,9,3,2019,18,50,19,15,1415
539,IndiGo,Kolkata,Banglore,0,No info,4174,1,4,2019,7,15,4,40,155
7483,Multiple carriers,Delhi,Cochin,1,No info,7155,24,6,2019,19,15,4,55,860
2745,Jet Airways,Kolkata,Banglore,1,No info,11467,1,4,2019,10,55,9,35,1520
3719,Jet Airways,Kolkata,Banglore,1,In-flight meal not included,10539,6,6,2019,18,0,20,25,1295
6819,Jet Airways,Banglore,Delhi,0,No info,7229,1,4,2019,22,0,18,55,185
9337,IndiGo,Delhi,Cochin,1,No info,5684,27,6,2019,1,30,11,25,845
4468,IndiGo,Kolkata,Banglore,0,No info,5224,3,5,2019,16,55,14,25,150
667,Air India,Delhi,Cochin,2,No info,14221,3,3,2019,19,15,16,40,1595
7575,Jet Airways,Mumbai,Hyderabad,0,In-flight meal not included,4050,21,5,2019,4,20,2,55,85
8549,Multiple carriers,Delhi,Cochin,1,No info,9103,21,5,2019,19,0,11,25,455
5063,Air India,Mumbai,Hyderabad,0,No info,2050,24,3,2019,16,25,15,0,85
1353,Jet Airways,Kolkata,Banglore,1,In-flight meal not included,10844,6,6,2019,18,15,18,55,1400
7114,Jet Airways,Banglore,Delhi,0,In-flight meal not included,4030,15,5,2019,22,0,18,55,185
10226,SpiceJet,Mumbai,Hyderabad,0,No check-in baggage included,1965,18,5,2019,7,15,5,45,90
8662,Multiple carriers,Delhi,Cochin,1,No info,16023,9,3,2019,21,0,8,0,780
2703,Jet Airways,Delhi,Cochin,2,No info,12273,21,3,2019,4,25,6,20,1325
3330,Multiple carriers,Delhi,Cochin,1,No info,15078,9,5,2019,1,30,18,15,435
8053,Jet Airways,Delhi,Cochin,1,In-flight meal not included,10262,1,6,2019,12,35,17,30,1145
9588,IndiGo,Delhi,Cochin,1,No info,6937,9,3,2019,1,35,20,30,305
3584,Air India,Kolkata,Banglore,2,No info,17732,6,5,2019,5,25,9,25,1200
9880,Jet Airways,Kolkata,Banglore,1,No info,14388,21,5,2019,8,15,18,55,800
5645,Jet Airways,Banglore,New Delhi,1,No info,26890,1,3,2019,0,45,8,55,950
3376,IndiGo,Delhi,Cochin,1,No info,6206,27,3,2019,1,35,11,30,845
1256,IndiGo,Delhi,Cochin,1,No info,6558,21,3,2019,22,20,6,40,940
6190,Air India,Banglore,New Delhi,2,No info,7904,15,3,2019,22,55,8,15,880
9442,Jet Airways,Banglore,New Delhi,1,In-flight meal not included,11087,9,3,2019,10,25,8,0,1585
5348,Air India,Banglore,New Delhi,1,No info,11602,12,3,2019,23,15,6,45,990
4175,IndiGo,Delhi,Cochin,1,No info,9304,3,3,2019,12,0,6,40,320
4910,Jet Airways,Kolkata,Banglore,1,In-flight meal not included,10844,6,6,2019,9,20,20,0,800
1852,Jet Airways,Kolkata,Banglore,1,No info,13941,9,5,2019,8,15,16,30,945
6316,IndiGo,Banglore,Delhi,0,No info,3943,1,6,2019,13,0,10,10,170
10311,Jet Airways,Delhi,Cochin,1,In-flight meal not included,10262,27,6,2019,19,0,20,55,1325
2105,Jet Airways,Kolkata,Banglore,1,No info,12681,1,4,2019,22,35,16,30,365
133,IndiGo,Kolkata,Banglore,0,No info,4804,15,6,2019,23,10,20,25,165
5029,Air India,Banglore,New Delhi,1,No info,6781,3,3,2019,8,50,8,15,1475
928,IndiGo,Banglore,Delhi,0,No info,3943,1,6,2019,0,15,21,15,180
823,Air India,Delhi,Cochin,0,No info,8666,3,3,2019,21,10,18,5,185
7576,IndiGo,Kolkata,Banglore,0,No info,4174,15,4,2019,0,50,22,15,155
1531,SpiceJet,Banglore,New Delhi,0,No check-in baggage included,3873,24,3,2019,23,20,20,30,170
1214,IndiGo,Delhi,Cochin,1,No info,5796,27,4,2019,7,25,2,0,325
504,Jet Airways,Delhi,Cochin,1,No info,17024,3,3,2019,4,25,13,55,870
6530,Air India,Kolkata,Banglore,2,No info,12723,12,6,2019,23,15,5,50,1045
3072,Air India,Delhi,Cochin,1,No info,5998,27,3,2019,8,15,17,40,875
9576,Jet Airways,Kolkata,Banglore,1,No info,14231,24,3,2019,9,15,16,55,980
9086,Jet Airways,Kolkata,Banglore,1,In-flight meal not included,10844,9,6,2019,23,35,21,10,1585
8647,Jet Airways,Kolkata,Banglore,1,In-flight meal not included,10844,15,5,2019,18,15,16,30,1545
6619,SpiceJet,Kolkata,Banglore,0,No info,4174,1,5,2019,11,25,9,0,145
9273,Air India,Delhi,Cochin,0,No info,6094,9,5,2019,17,10,14,10,180
3709,Multiple carriers,Delhi,Cochin,1,No info,14533,18,5,2019,19,15,13,0,375
10029,Air India,Delhi,Cochin,1,No info,6902,21,3,2019,19,15,9,0,615
4849,IndiGo,Delhi,Cochin,1,No info,6069,3,6,2019,12,10,7,35,275
4748,Air India,Delhi,Cochin,2,No info,11942,27,6,2019,19,15,18,45,1470
4268,Multiple carriers,Delhi,Cochin,1,No info,8266,15,5,2019,19,15,12,50,385
10336,Air India,Delhi,Cochin,2,No info,9863,1,6,2019,19,15,16,40,1595
8905,Jet Airways,Mumbai,Hyderabad,0,No info,8040,6,5,2019,8,30,7,5,85
4186,Jet Airways,Delhi,Cochin,2,In-flight meal not included,8834,21,3,2019,18,50,19,10,1420
5301,SpiceJet,Mumbai,Hyderabad,0,No info,2017,6,6,2019,14,45,13,15,90
2923,GoAir,Banglore,Delhi,0,No info,3419,6,5,2019,23,40,20,55,165
6588,Jet Airways,Delhi,Cochin,2,No info,16704,18,5,2019,12,35,13,25,1390
1810,Jet Airways,Delhi,Cochin,1,In-flight meal not included,10262,6,6,2019,4,25,19,45,520
3486,Air India,Kolkata,Banglore,2,No info,12324,21,5,2019,20,25,8,20,725
7419,SpiceJet,Chennai,Kolkata,0,No check-in baggage included,3543,18,6,2019,10,35,8,20,135
3141,IndiGo,Delhi,Cochin,1,No info,6818,21,5,2019,12,10,5,5,425
9347,Jet Airways,Banglore,New Delhi,1,In-flight meal not included,7832,21,3,2019,10,25,22,50,695
1324,Jet Airways,Kolkata,Banglore,1,No info,14781,18,5,2019,23,35,16,30,425
4312,Jet Airways,Kolkata,Banglore,1,No info,14781,6,5,2019,18,15,6,30,705
7494,Vistara,Delhi,Cochin,0,No info,6216,3,6,2019,17,50,14,40,190
8702,SpiceJet,Banglore,Delhi,0,No info,3625,24,6,2019,8,35,5,55,160
9872,Air India,Delhi,Cochin,2,No info,8603,3,6,2019,7,40,12,0,1180
8691,SpiceJet,Kolkata,Banglore,0,No check-in baggage included,3841,27,4,2019,9,30,6,55,155
9944,Jet Airways,Kolkata,Banglore,1,No info,14231,24,3,2019,18,10,13,55,1695
9580,Jet Airways,Delhi,Cochin,2,No info,12819,27,6,2019,12,35,23,5,810
5541,Jet Airways,Banglore,New Delhi,1,No info,11297,12,3,2019,15,0,5,50,550
6172,Jet Airways,Kolkata,Banglore,1,In-flight meal not included,10844,12,5,2019,20,45,16,30,1695
1540,SpiceJet,Chennai,Kolkata,0,No info,3597,9,5,2019,20,5,17,45,140
9409,Jet Airways,Kolkata,Banglore,1,No info,13626,12,6,2019,20,45,14,5,400
2681,IndiGo,Kolkata,Banglore,1,No info,6301,6,6,2019,16,5,10,30,335
10340,Jet Airways,Kolkata,Banglore,1,In-flight meal not included,12384,15,5,2019,19,10,9,35,575
6313,SpiceJet,Kolkata,Banglore,0,No info,3873,21,5,2019,9,30,6,55,155
1191,Multiple carriers,Delhi,Cochin,1,No info,7787,15,5,2019,19,15,6,40,755
5293,Air India,Delhi,Cochin,1,No info,4487,9,4,2019,9,25,20,40,765
1542,Jet Airways,Kolkata,Banglore,1,No info,13067,1,5,2019,23,35,17,0,395
7056,Vistara,Banglore,New Delhi,0,No info,6138,15,3,2019,9,40,7,0,160
2539,Multiple carriers,Delhi,Cochin,1,No info,7670,18,5,2019,1,30,12,50,760
953,Jet Airways,Delhi,Cochin,1,In-flight meal not included,12898,3,6,2019,4,25,21,50,395
7241,Jet Airways,Banglore,New Delhi,1,In-flight meal not included,11087,18,3,2019,8,15,22,50,565
6731,Air India,Kolkata,Banglore,1,No info,8891,12,5,2019,21,50,9,25,745
4846,Air India,Banglore,New Delhi,2,No info,12074,3,3,2019,10,50,7,30,1640
6801,Jet Airways,Kolkata,Banglore,1,No info,14571,24,5,2019,19,50,8,25,685
8010,IndiGo,Kolkata,Banglore,0,No info,4148,27,3,2019,8,20,5,30,170
4330,IndiGo,Delhi,Cochin,1,No info,7514,3,6,2019,16,10,7,35,515
8924,Vistara,Kolkata,Banglore,1,No info,9345,24,5,2019,23,25,20,20,1625
5334,Jet Airways,Delhi,Cochin,1,In-flight meal not included,10262,12,6,2019,19,0,17,30,1530
7330,IndiGo,Delhi,Cochin,1,No info,9476,9,3,2019,10,10,5,35,275
9348,IndiGo,Delhi,Cochin,1,No info,6442,9,6,2019,16,10,6,50,560
4729,Jet Airways,Kolkata,Banglore,1,No info,12681,1,4,2019,18,15,6,30,705
6541,Air India,Delhi,Cochin,2,No info,8052,21,3,2019,7,40,17,15,865
5305,Air Asia,Delhi,Cochin,1,No info,11410,3,6,2019,6,35,16,45,830
5161,Jet Airways,Banglore,Delhi,0,No info,7229,24,5,2019,10,10,7,10,180
7860,Jet Airways,Kolkata,Banglore,1,No info,13759,24,3,2019,22,35,19,45,1610
2156,Jet Airways,Banglore,Delhi,0,No info,8016,1,6,2019,10,10,7,10,180
1062,IndiGo,Delhi,Cochin,1,No info,6195,9,6,2019,3,35,21,50,345
1167,IndiGo,Delhi,Cochin,1,No info,6195,6,6,2019,3,35,21,50,345
3636,Air India,Delhi,Cochin,2,No info,10441,9,6,2019,19,15,22,0,1275
7651,IndiGo,Banglore,Delhi,0,No info,3419,15,5,2019,3,25,0,30,175
5588,IndiGo,Mumbai,Hyderabad,0,No info,2227,15,5,2019,22,50,21,20,90
7192,IndiGo,Banglore,Delhi,0,No info,4423,21,4,2019,8,50,6,5,165
4491,SpiceJet,Kolkata,Banglore,0,No check-in baggage included,3841,18,6,2019,0,40,22,20,140
7266,Vistara,Banglore,Delhi,0,No info,4668,12,5,2019,12,35,9,45,170
4980,Air India,Delhi,Cochin,2,No info,12182,15,6,2019,19,15,13,15,1800
8335,SpiceJet,Banglore,Delhi,0,No info,4991,21,4,2019,12,20,9,30,170
10412,Multiple carriers,Delhi,Cochin,1,No info,7905,3,3,2019,16,10,7,5,545
4946,Jet Airways,Kolkata,Banglore,1,In-flight meal not included,12384,24,5,2019,9,45,20,25,800
2782,IndiGo,Delhi,Cochin,1,No info,6442,27,5,2019,16,10,8,35,455
717,IndiGo,Mumbai,Hyderabad,0,No info,3175,12,6,2019,18,25,16,55,90
2502,Jet Airways,Kolkata,Banglore,1,In-flight meal not included,8586,9,5,2019,10,5,16,30,1055
4360,Jet Airways,Kolkata,Banglore,1,In-flight meal not included,9663,21,5,2019,4,40,18,55,585
4171,Air India,Delhi,Cochin,1,No info,14777,6,3,2019,7,40,23,0,520
8082,Jet Airways,Kolkata,Banglore,1,In-flight meal not included,11841,9,6,2019,8,15,21,10,665
10213,IndiGo,Delhi,Cochin,1,No info,5636,27,6,2019,7,25,2,0,325
395,SpiceJet,Banglore,Delhi,0,No check-in baggage included,3919,6,6,2019,12,20,9,30,170
7186,IndiGo,Delhi,Cochin,1,No info,6314,21,3,2019,21,0,4,45,975
10277,Air India,Delhi,Cochin,1,No info,8372,15,5,2019,19,15,9,0,615
4492,Jet Airways,Delhi,Cochin,2,In-flight meal not included,15812,12,6,2019,19,0,11,40,440
1365,Multiple carriers,Delhi,Cochin,1,No info,9149,27,5,2019,19,15,9,15,600
9968,Multiple carriers,Delhi,Cochin,1,No info,7038,21,5,2019,18,10,7,10,660
8787,IndiGo,Delhi,Cochin,1,No info,5065,24,4,2019,21,0,16,0,300
5917,Jet Airways,Kolkata,Banglore,1,In-flight meal not included,9314,1,5,2019,19,10,17,0,1570
4968,Jet Airways,Kolkata,Banglore,1,In-flight meal not included,9314,1,5,2019,18,0,20,25,1295
2914,Multiple carriers,Delhi,Cochin,1,No info,7530,9,6,2019,1,30,19,0,390
5644,Jet Airways,Mumbai,Hyderabad,0,No info,5678,9,6,2019,21,5,19,35,90
3766,Multiple carriers,Delhi,Cochin,1,No info,12192,12,6,2019,19,0,10,0,540
3440,Multiple carriers,Delhi,Cochin,1,No info,11789,12,6,2019,19,0,10,20,520
7357,Jet Airways,Kolkata,Banglore,1,In-flight meal not included,8066,9,5,2019,10,55,20,25,870
6806,Air India,Delhi,Cochin,2,No info,11753,3,6,2019,7,40,10,55,1245
9879,Jet Airways,Delhi,Cochin,1,In-flight meal not included,10262,24,6,2019,12,35,16,0,1235
2143,Multiple carriers,Delhi,Cochin,1,No info,7198,27,6,2019,1,30,18,0,450
5104,SpiceJet,Chennai,Kolkata,0,No info,3859,18,3,2019,10,35,8,20,135
5073,Jet Airways,Delhi,Cochin,1,In-flight meal not included,10262,3,6,2019,19,0,2,15,1005
1571,Jet Airways,Delhi,Cochin,1,In-flight meal not included,12373,9,5,2019,4,25,19,15,550
4079,Air India,Delhi,Cochin,1,No info,7174,9,5,2019,23,0,9,45,795
1122,Multiple carriers,Delhi,Cochin,1,No info,10529,15,5,2019,19,0,11,40,440
2786,SpiceJet,Kolkata,Banglore,1,No info,9630,24,5,2019,18,30,11,15,435
2967,SpiceJet,Banglore,Delhi,0,No info,4423,12,6,2019,12,20,9,30,170
2504,SpiceJet,Kolkata,Banglore,0,No info,3873,3,6,2019,19,40,17,10,150
5988,Jet Airways,Delhi,Cochin,2,In-flight meal not included,8098,27,3,2019,19,45,5,10,2315
8867,Jet Airways,Delhi,Cochin,1,In-flight meal not included,12898,27,5,2019,12,35,14,0,1355
7164,Multiple carriers,Delhi,Cochin,1,No info,17057,3,3,2019,15,30,8,0,450
728,IndiGo,Mumbai,Hyderabad,1,No info,7681,6,3,2019,23,0,15,45,435
7587,Air India,Delhi,Cochin,1,No info,7416,27,3,2019,8,15,9,45,1350
7543,Multiple carriers,Delhi,Cochin,1,No info,7740,6,6,2019,21,0,7,30,810
412,Jet Airways,Delhi,Cochin,1,In-flight meal not included,12898,21,5,2019,4,25,7,5,1280
9708,Air Asia,Kolkata,Banglore,0,No info,5645,18,5,2019,12,55,10,20,155
5745,Jet Airways,Banglore,New Delhi,1,No info,19225,6,3,2019,15,15,8,55,380
7668,IndiGo,Delhi,Cochin,1,No info,7191,6,5,2019,1,30,18,35,415
825,Jet Airways,Banglore,New Delhi,1,No info,26890,1,3,2019,16,10,5,45,625
3267,Jet Airways,Mumbai,Hyderabad,2,No info,21375,6,3,2019,16,50,13,5,1665
3974,Air India,Banglore,New Delhi,0,No info,25913,1,3,2019,19,45,17,0,165
8808,Jet Airways,Kolkata,Banglore,1,In-flight meal not included,11134,24,3,2019,18,10,18,55,1395
8306,Jet Airways,Mumbai,Hyderabad,0,No info,10875,1,3,2019,11,50,10,20,90
417,Jet Airways,Delhi,Cochin,2,No info,13014,18,5,2019,12,35,19,30,1025
9817,Multiple carriers,Delhi,Cochin,1,No info,9149,27,5,2019,19,15,8,30,645
6748,Air India,Delhi,Cochin,2,No info,19681,9,3,2019,19,15,20,15,1380
8967,IndiGo,Mumbai,Hyderabad,0,No info,4049,3,5,2019,7,55,6,25,90
2082,Multiple carriers,Delhi,Cochin,1,No info,9718,27,5,2019,21,0,10,0,660
8945,IndiGo,Delhi,Cochin,1,No info,13611,6,3,2019,13,20,4,45,515
3373,Jet Airways,Delhi,Cochin,2,No info,12647,21,3,2019,4,25,5,30,1375
5726,IndiGo,Delhi,Cochin,1,No info,7191,9,5,2019,21,0,6,40,860
4107,GoAir,Banglore,Delhi,0,No info,4340,18,5,2019,14,30,11,40,170
4380,Air Asia,Kolkata,Banglore,0,No info,4082,18,3,2019,1,20,22,50,150
7723,IndiGo,Delhi,Cochin,1,No info,5912,27,5,2019,20,0,15,10,290
1066,IndiGo,Delhi,Cochin,0,No info,5406,21,6,2019,0,20,21,5,195
3913,SpiceJet,Banglore,New Delhi,0,No info,5575,15,3,2019,8,35,5,45,170
5536,Air Asia,Banglore,New Delhi,0,No info,4482,9,3,2019,2,10,23,25,165
8002,IndiGo,Mumbai,Hyderabad,0,No info,4049,21,3,2019,7,45,6,20,85
5387,Jet Airways,Banglore,New Delhi,1,No info,16736,6,3,2019,21,20,7,0,860
5732,Vistara,Kolkata,Banglore,1,No info,8610,6,5,2019,20,20,17,0,1640
2738,Jet Airways,Delhi,Cochin,1,No info,14714,1,6,2019,19,0,19,45,1395
5052,Multiple carriers,Delhi,Cochin,1,No info,7198,24,6,2019,1,30,17,0,510
4000,Jet Airways,Kolkata,Banglore,1,No info,13067,12,5,2019,14,25,9,35,1730
9760,IndiGo,Banglore,Delhi,0,No info,4823,18,4,2019,22,50,20,0,170
2427,Multiple carriers,Delhi,Cochin,1,No info,12537,27,3,2019,21,0,9,55,665
6833,Jet Airways,Kolkata,Banglore,1,In-flight meal not included,8586,1,5,2019,10,5,18,55,910
1687,Jet Airways,Kolkata,Banglore,1,No info,14388,12,5,2019,10,5,18,55,910
851,IndiGo,Kolkata,Banglore,0,No info,4804,24,5,2019,12,20,9,35,165
6303,Multiple carriers,Delhi,Cochin,1,No info,10276,6,3,2019,16,10,9,45,385
9087,Vistara,Chennai,Kolkata,0,No info,11982,24,5,2019,20,5,17,45,140
5878,Air India,Banglore,New Delhi,3,No info,10573,3,3,2019,23,55,12,0,715
8527,IndiGo,Delhi,Cochin,1,No info,6938,1,6,2019,22,30,14,20,490
2839,Air India,Mumbai,Hyderabad,2,No info,9678,6,3,2019,22,0,5,30,990
4611,SpiceJet,Kolkata,Banglore,0,No check-in baggage included,3841,1,5,2019,19,40,17,10,150
9540,Air India,Delhi,Cochin,2,No info,10975,18,5,2019,9,25,9,45,1420
9207,SpiceJet,Mumbai,Hyderabad,0,No check-in baggage included,2175,24,3,2019,7,5,5,45,80
9823,Vistara,Chennai,Kolkata,0,No info,11982,18,6,2019,20,5,17,45,140
2489,IndiGo,Chennai,Kolkata,0,No info,6297,15,3,2019,21,55,19,35,140
6905,Air India,Mumbai,Hyderabad,0,No info,4307,12,3,2019,22,25,21,5,80
7390,Air India,Banglore,Delhi,0,No info,5228,18,6,2019,23,55,21,5,170
2849,Multiple carriers,Delhi,Cochin,1,No info,11789,27,6,2019,19,0,7,30,690
6665,Air India,Delhi,Cochin,1,No info,5022,3,4,2019,23,0,20,30,1590
5881,IndiGo,Banglore,New Delhi,0,No info,4238,24,3,2019,3,25,0,40,165
4452,Air Asia,Delhi,Cochin,1,No info,6451,27,4,2019,22,25,7,55,870
9949,IndiGo,Kolkata,Banglore,0,No info,5618,6,3,2019,16,55,14,20,155
7421,Air Asia,Banglore,Delhi,0,No info,4282,6,5,2019,7,45,4,55,170
9827,IndiGo,Chennai,Kolkata,0,No info,3597,18,6,2019,21,55,19,35,140
6484,SpiceJet,Kolkata,Banglore,0,No info,3873,15,5,2019,9,30,6,55,155
2479,Jet Airways,Mumbai,Hyderabad,0,In-flight meal not included,4995,18,6,2019,4,20,2,55,85
6617,IndiGo,Chennai,Kolkata,0,No info,3597,27,6,2019,17,5,14,45,140
2141,Jet Airways,Delhi,Cochin,1,No info,15554,18,5,2019,19,0,20,55,1325
5188,SpiceJet,Delhi,Cochin,1,No info,6749,27,5,2019,11,20,6,5,315
10155,IndiGo,Delhi,Cochin,2,No info,9413,3,3,2019,21,20,11,55,565
2744,Air India,Banglore,Delhi,0,No info,5228,12,5,2019,12,45,10,0,165
7253,Air Asia,Banglore,Delhi,0,No info,7120,6,6,2019,2,45,23,55,170
3506,Air India,Delhi,Cochin,2,No info,11753,27,6,2019,19,15,10,55,500
1679,Multiple carriers,Delhi,Cochin,1,No info,10877,15,6,2019,19,0,11,25,455
4249,IndiGo,Banglore,Delhi,0,No info,4823,1,4,2019,11,20,8,30,170
3147,IndiGo,Banglore,Delhi,0,No info,4823,27,6,2019,11,20,8,30,170
8130,SpiceJet,Delhi,Cochin,1,No info,5583,15,6,2019,22,5,15,45,380
7004,Multiple carriers,Delhi,Cochin,1,No info,7845,27,3,2019,13,20,6,0,440
580,Jet Airways,Banglore,Delhi,0,No info,7229,21,4,2019,14,5,11,10,175
9662,Jet Airways,Kolkata,Banglore,1,No info,12692,12,6,2019,9,45,9,35,1450
4070,IndiGo,Delhi,Cochin,1,No info,6442,15,4,2019,16,10,6,50,560
3343,Jet Airways,Kolkata,Banglore,1,In-flight meal not included,8586,15,5,2019,8,15,20,0,735
7404,Air India,Kolkata,Banglore,2,No info,6117,24,5,2019,4,40,9,10,1170
3672,Multiple carriers,Delhi,Cochin,1,No info,13587,27,5,2019,21,0,11,30,570
559,Jet Airways,Kolkata,Banglore,1,No info,14151,15,5,2019,23,35,17,0,395
5237,Jet Airways,Banglore,New Delhi,1,No info,22270,1,3,2019,15,15,8,0,435
7805,Jet Airways,Kolkata,Banglore,1,No info,14231,24,3,2019,22,35,13,55,520
512,Jet Airways,Banglore,New Delhi,1,In-flight meal not included,7832,21,3,2019,16,10,8,55,435
1081,Jet Airways,Delhi,Cochin,2,No info,12819,27,6,2019,12,35,13,25,1390
1664,Jet Airways,Banglore,New Delhi,1,In-flight meal not included,11087,12,3,2019,12,25,18,55,1050
9204,Jet Airways,Kolkata,Banglore,1,No info,14781,9,5,2019,22,35,16,30,365
1931,IndiGo,Delhi,Cochin,1,No info,6442,6,3,2019,22,20,6,40,940
10117,Jet Airways,Delhi,Cochin,1,In-flight meal not included,10262,15,6,2019,19,0,19,45,1395
1150,Jet Airways,Mumbai,Hyderabad,0,In-flight meal not included,4050,1,6,2019,8,30,7,5,85
2838,IndiGo,Banglore,Delhi,0,No info,3943,3,5,2019,13,0,10,10,170
5949,SpiceJet,Kolkata,Banglore,1,No info,8479,18,5,2019,18,50,11,35,435
8308,Air Asia,Kolkata,Banglore,0,No info,4409,3,6,2019,12,55,10,20,155
8932,Multiple carriers,Delhi,Cochin,1,No info,10696,3,6,2019,22,30,7,5,925
10241,Jet Airways,Delhi,Cochin,1,In-flight meal not included,10262,24,6,2019,12,35,17,30,1145
5177,Multiple carriers,Delhi,Cochin,1,No info,10486,27,5,2019,16,10,9,45,385
830,Multiple carriers,Delhi,Cochin,1,No info,9627,9,5,2019,19,0,8,30,630
8311,Multiple carriers,Delhi,Cochin,1,No info,7354,6,6,2019,19,15,11,25,470
4752,Air Asia,Banglore,New Delhi,0,No info,4284,24,3,2019,8,40,5,50,170
10211,SpiceJet,Banglore,Delhi,0,No check-in baggage included,3919,6,4,2019,0,5,21,10,175
10172,Air Asia,Banglore,Delhi,0,No info,3383,12,6,2019,2,45,23,55,170
635,IndiGo,Mumbai,Hyderabad,0,No info,4784,3,3,2019,22,45,21,20,85
4465,IndiGo,Delhi,Cochin,1,No info,6442,27,6,2019,22,30,8,35,835
6799,Jet Airways,Kolkata,Banglore,1,In-flight meal not included,8529,12,6,2019,10,5,21,10,775
7987,Air India,Delhi,Cochin,2,No info,12760,6,6,2019,19,15,17,15,1560
7079,IndiGo,Kolkata,Banglore,0,No info,4804,15,6,2019,0,50,22,15,155
6966,IndiGo,Delhi,Cochin,1,No info,6258,21,4,2019,7,45,2,0,345
4142,GoAir,Delhi,Cochin,1,No info,5135,3,4,2019,19,35,10,35,540
7027,Air Asia,Delhi,Cochin,1,No info,6451,27,6,2019,7,10,20,45,625
9183,Jet Airways,Delhi,Cochin,1,In-flight meal not included,7438,21,3,2019,4,25,14,0,865
876,SpiceJet,Delhi,Cochin,1,No check-in baggage included,4760,27,6,2019,13,15,8,45,270
4869,Vistara,Banglore,Delhi,0,No info,4668,9,6,2019,23,50,21,0,170
5315,Jet Airways,Delhi,Cochin,2,No info,13882,9,6,2019,12,35,9,25,1630
5222,SpiceJet,Chennai,Kolkata,0,No info,3597,3,5,2019,20,5,17,45,140
4,IndiGo,Banglore,New Delhi,1,No info,13302,1,3,2019,21,35,16,50,285
3051,Jet Airways,Kolkata,Banglore,1,No info,12692,12,6,2019,9,45,17,0,1005
5691,IndiGo,Delhi,Cochin,1,No info,6287,15,4,2019,12,10,5,5,425
3124,Air India,Kolkata,Banglore,2,No info,10697,6,6,2019,21,50,8,20,810
2491,Multiple carriers,Delhi,Cochin,1,No info,13377,1,6,2019,1,30,14,0,690
3854,IndiGo,Mumbai,Hyderabad,0,No info,8853,1,3,2019,18,25,16,55,90
4777,Jet Airways,Kolkata,Banglore,1,No info,13044,12,6,2019,9,20,14,5,1155
9907,Jet Airways,Delhi,Cochin,2,No info,18752,9,3,2019,18,50,13,45,1745
7509,Multiple carriers,Delhi,Cochin,1,No info,9646,24,6,2019,22,30,9,45,765
6457,Air India,Banglore,New Delhi,1,No info,12389,3,3,2019,12,55,5,50,425
6293,Jet Airways,Delhi,Cochin,1,No info,14714,3,6,2019,12,35,19,15,1040
1148,SpiceJet,Chennai,Kolkata,0,No info,3597,27,5,2019,20,5,17,45,140
574,IndiGo,Delhi,Cochin,1,No info,6600,27,5,2019,12,10,5,5,425
3769,Multiple carriers,Delhi,Cochin,1,No info,8614,15,6,2019,19,15,7,30,705
4146,Jet Airways,Delhi,Cochin,2,No info,18804,1,6,2019,19,0,11,40,440
853,Multiple carriers,Delhi,Cochin,1,No info,16108,15,6,2019,19,15,13,0,375
5919,IndiGo,Chennai,Kolkata,0,No info,7900,1,3,2019,14,0,11,35,145
9358,Jet Airways,Kolkata,Banglore,1,In-flight meal not included,10844,18,5,2019,23,35,16,30,425
